id,sensor1,sensor2,sensor3,sensor4,anomaly_flag
388937,0.332644776,0.312709381,0.066802157,0.223234389,1
90665,0.114414907,0.01004957,0.043107921,0.222392962,1
62420,0.089781827,0.154588995,0.101575485,0.09015088,1
20018,0.242456318,0.101617429,0.063159231,0.158376363,1
57736,0.13023003,0.067402437,0.066448647,0.141199474,1
60970,0.203521996,0.159969174,0.191210761,0.379982147,1
75774,0.147931025,0.044211496,0.076800791,0.076189767,1
15738,0.037425997,0.018653394,0.02326633,0.037763189,1
164714,0.365894833,0.250465773,0.264011229,0.306424323,1
302085,0.264517874,0.138402065,0.078422203,0.102978629,1
377210,0.09255716,0.021841649,0.08049129,0.110188191,1
59199,0.088135345,0.067402437,0.066448647,0.112817658,1
13892,0.152787965,0.107062736,0.174481659,0.291820648,1
380329,0.072688763,0.009150935,0.011090216,0.090839428,1
373794,0.22668898,0.016643775,0.015002357,0.227601817,1
207932,0.044478595,0.023619698,0.01432891,0.280052897,1
346165,0.052388364,0.150044275,0.040191999,0.056791392,1
363772,0.208913447,0.143229613,0.093139166,0.033097945,1
349709,0.284611208,0.272683022,0.428830449,0.25739017,1
376640,0.145705818,0.020892833,0.073019882,0.266118832,1
341393,0.209520305,0.182272808,0.089799224,0.264692818,1
265319,0.125402639,0.132123256,0.073790972,0.106550022,1
367059,0.231863029,0.751433827,0.66302164,0.179319822,1
362199,0.124091773,0.028318189,0.042983031,0.224357965,1
68532,0.216288107,0.159969174,0.133221011,0.225669016,1
272731,0.371717892,0.483164266,0.650477976,0.19483682,1
76048,0.075169031,0.139792911,0.202151988,0.099142046,1
336102,0.144857312,0.117751005,0.116478858,0.060244613,1
373861,0.129312917,0.122063509,0.070401962,0.039105791,1
78375,0.099707969,0.336369891,0.122302431,0.121880789,1
64241,0.184042635,0.159969174,0.133221011,0.231256508,1
84632,0.338583652,0.342979311,0.46800796,0.448930613,1
27149,0.224086571,0.347585256,0.389544161,0.419626774,1
70413,0.298064751,0.596443697,0.68546703,0.158981994,1
5255,0.262594678,0.254696203,0.085786927,0.187453711,1
176305,0.215485829,0.040585311,0.15857653,0.467150487,1
272404,0.383803498,0.137226655,0.155518911,0.374897599,1
1587,0.385578823,0.765377236,0.707040141,0.494610682,1
348103,0.210709841,0.223144691,0.120263134,0.168101812,1
307478,0.439907482,0.198299176,0.226167124,0.467127825,1
17255,0.226086598,0.082831636,0.051892857,0.153326971,1
36636,0.032404958,0.059306566,0.104845526,0.105776082,1
383040,0.477990555,0.209225665,0.208456169,0.094010502,1
71402,0.175719081,0.154588995,0.129019264,0.304574356,1
383390,0.188710393,0.070025109,0.033733752,0.103139675,1
82971,0.117005308,0.073924653,0.090631268,0.283402312,1
8757,0.045490076,0.059477066,0.031696177,0.056593034,1
133621,0.146995434,0.233247887,0.157525566,0.10482194,1
345597,0.250984792,0.228138383,0.154236937,0.339868587,1
61376,0.10304297,0.067402437,0.071450434,0.08058586,1
258771,0.083184245,0.23952032,0.147510264,0.087316165,1
121257,0.217124068,0.089389047,0.174116625,0.145401663,1
364414,0.02254375,0.066279668,0.039919543,0.277610361,1
272502,0.028236717,0.004467888,0.005048392,0.029177849,1
12166,0.121349969,0.180042885,0.026645971,0.237602875,1
71321,0.381704269,0.596443697,0.68546703,0.129729831,1
352810,0.222169545,0.071571157,0.182610659,0.250563913,1
352804,0.277939617,0.084223761,0.079254874,0.151929971,1
123970,0.387605395,0.395628258,0.575514301,0.363147348,1
2627,0.180616963,0.14199332,0.33146646,0.0678309,1
373071,0.07704122,0.04320565,0.016417861,0.156507463,1
72240,0.126800277,0.12139536,0.129019264,0.089044041,1
18328,0.176611093,0.034830023,0.032539324,0.093722708,1
343364,0.191440709,0.197117512,0.157464234,0.242487886,1
306626,0.045085532,0.008280148,0.025256743,0.016617227,1
200752,0.053654352,0.04057066,0.263962519,0.284831589,1
12636,0.138264165,0.030635581,0.077719752,0.110253067,1
389256,0.135036523,0.127972148,0.06540286,0.158715675,1
303748,0.206735271,0.138402065,0.046997522,0.166649677,1
6620,0.0555493,0.008805644,0.008767568,0.097491305,1
209787,0.15884103,0.0821094,0.148159794,0.089376084,1
133313,0.015752445,0.024551551,0.03380258,0.032222664,1
348422,0.296609079,0.460942878,0.334537004,0.298642185,1
344677,0.088810917,0.052968799,0.034463161,0.113280567,1
198168,0.051851725,0.072929298,0.118120762,0.068819408,1
28750,0.095518258,0.060539275,0.063562291,0.22491721,1
116904,0.313081694,0.019536318,0.017743242,0.099544461,1
272735,0.04923068,0.00839841,0.005048392,0.032319156,1
170808,0.042791938,0.019126592,0.021572294,0.08415917,1
167632,0.319548075,0.230897446,0.19931866,0.324680566,1
364894,0.178927398,0.015728767,0.008600088,0.289334962,1
366371,0.262845338,0.262483239,0.111485306,0.132618963,1
5984,0.177124086,0.088187751,0.054539228,0.348559011,1
316839,0.126507854,0.155356383,0.025498581,0.066349639,1
345389,0.341912799,0.480201053,0.518701032,0.420477722,1
310767,0.021129398,0.045438629,0.065434899,0.005243774,1
7858,0.322231989,0.25199538,0.273929529,0.242508749,1
177519,0.188623307,0.12935618,0.064476883,0.257786477,1
273532,0.226977267,0.181247079,0.27850403,0.216522763,1
1675,0.287745149,0.153702079,0.166268493,0.199555108,1
